"V1" "V2" "V3"
"3852" 5 15 6
"3853" 5 14 6
"3854" 5 14 7
"3855" 4 14 7
"3856" 4 15 7
"3857" 4 15 6
"3858" 3 15 6
"3859" 3 14 6
"3860" 2 14 6
"3861" 2 14 5
"3862" 1 14 5
"3863" 2 14 5
"3864" 2 14 6
"3865" 2 14 5
"3866" 1 14 5
"3867" 1 15 5
"3868" 1 14 5
"3869" 1 14 4
"3870" 1 13 4
"3871" 1 14 4
"3872" 0 14 4
"3873" 0 14 3
"3874" 0 14 2
"3875" 0 15 2
"3876" 0 15 3
"3877" 0 14 3
"3878" 0 14 2
"3879" -1 14 2
"3880" -1 14 3
"3881" -1 14 2
"3882" 0 14 2
"3883" -1 14 2
"3884" -1 15 2
"3885" -2 15 2
"3886" -1 15 2
"3887" -1 14 2
"3888" -1 14 1
"3889" -1 14 0
"3890" -1 15 0
"3891" -2 15 0
"3892" -2 16 0
"3893" -2 17 0
"3894" -2 18 0
"3895" -2 17 0
"3896" -2 17 -1
"3897" -2 17 -2
"3898" -2 17 -1
"3899" -2 18 -1
"3900" -2 17 -1
"3901" -2 17 -2
"3902" -2 16 -2
"3903" -2 16 -3
"3904" -2 16 -4
"3905" -2 16 -5
"3906" -2 17 -5
"3907" -2 17 -6
"3908" -2 17 -5
"3909" -2 16 -5
"3910" -2 16 -6
"3911" -2 17 -6
"3912" -3 17 -6
"3913" -3 18 -6
"3914" -3 17 -6
"3915" -3 17 -7
"3916" -3 16 -7
"3917" -3 15 -7
"3918" -2 15 -7
"3919" -2 16 -7
"3920" -1 16 -7
"3921" -1 15 -7
"3922" -1 16 -7
"3923" -1 16 -8
"3924" 0 16 -8
"3925" 0 15 -8
"3926" -1 15 -8
"3927" -1 14 -8
"3928" -1 14 -9
"3929" -2 14 -9
"3930" -2 14 -8
"3931" -3 14 -8
"3932" -3 14 -9
"3933" -2 14 -9
"3934" -3 14 -9
"3935" -2 14 -9
"3936" -2 13 -9
"3937" -2 12 -9
"3938" -1 12 -9
"3939" 0 12 -9
"3940" 1 12 -9
"3941" 1 12 -8
"3942" 1 12 -9
"3943" 1 12 -8
"3944" 1 12 -9
"3945" 1 13 -9
"3946" 2 13 -9
"3947" 2 12 -9
"3948" 2 12 -8
"3949" 1 12 -8
"3950" 1 11 -8
"3951" 1 12 -8
"3952" 2 12 -8
"3953" 2 11 -8
"3954" 2 11 -9
"3955" 3 11 -9
"3956" 3 11 -10
"3957" 4 11 -10
"3958" 4 11 -9
"3959" 3 11 -9
"3960" 4 11 -9
"3961" 3 11 -9
"3962" 3 12 -9
"3963" 2 12 -9
"3964" 3 12 -9
"3965" 3 12 -8
"3966" 3 13 -8
"3967" 3 12 -8
"3968" 3 13 -8
"3969" 3 13 -9
"3970" 3 12 -9
"3971" 3 12 -8
"3972" 4 12 -8
"3973" 5 12 -8
"3974" 6 12 -8
"3975" 6 12 -9
"3976" 7 12 -9
"3977" 7 11 -9
"3978" 7 11 -10
"3979" 7 11 -11
"3980" 7 12 -11
"3981" 6 12 -11
"3982" 6 11 -11
"3983" 6 10 -11
"3984" 6 10 -10
"3985" 6 10 -9
"3986" 6 10 -10
"3987" 6 10 -11
"3988" 5 10 -11
"3989" 5 10 -10
"3990" 5 10 -9
"3991" 6 10 -9
"3992" 6 9 -9
"3993" 5 9 -9
"3994" 5 10 -9
"3995" 5 10 -8
"3996" 5 9 -8
"3997" 5 9 -7
"3998" 5 9 -6
"3999" 5 9 -7
"4000" 5 9 -6
"4001" 4 9 -6
"4002" 3 9 -6
"4003" 4 9 -6
"4004" 3 9 -6
"4005" 3 10 -6
"4006" 3 9 -6
"4007" 3 9 -5
"4008" 3 9 -6
"4009" 2 9 -6
"4010" 2 10 -6
"4011" 1 10 -6
"4012" 2 10 -6
"4013" 1 10 -6
"4014" 1 10 -7
"4015" 0 10 -7
"4016" 1 10 -7
"4017" 1 11 -7
"4018" 1 12 -7
"4019" 0 12 -7
"4020" 1 12 -7
"4021" 1 11 -7
"4022" 1 11 -8
"4023" 1 12 -8
"4024" 1 13 -8
"4025" 1 14 -8
"4026" 1 15 -8
"4027" 2 15 -8
"4028" 3 15 -8
"4029" 3 14 -8
"4030" 3 13 -8
"4031" 3 14 -8
"4032" 4 14 -8
"4033" 4 14 -7
"4034" 4 13 -7
"4035" 4 13 -6
"4036" 4 13 -7
"4037" 4 13 -6
"4038" 5 13 -6
"4039" 5 13 -5
"4040" 5 12 -5
"4041" 5 11 -5
"4042" 5 12 -5
"4043" 6 12 -5
"4044" 7 12 -5
"4045" 7 13 -5
"4046" 7 14 -5
"4047" 7 14 -4
"4048" 7 13 -4
"4049" 7 14 -4
"4050" 6 14 -4
"4051" 6 14 -3
"4052" 6 14 -2
"4053" 6 14 -3
"4054" 6 14 -2
"4055" 6 14 -3
"4056" 6 15 -3
"4057" 6 14 -3
"4058" 5 14 -3
"4059" 5 13 -3
"4060" 5 13 -2
"4061" 5 12 -2
"4062" 5 13 -2
"4063" 5 13 -1
"4064" 4 13 -1
"4065" 3 13 -1
"4066" 4 13 -1
"4067" 4 12 -1
"4068" 4 12 0
"4069" 4 12 1
"4070" 4 12 0
"4071" 3 12 0
"4072" 2 12 0
"4073" 1 12 0
"4074" 2 12 0
"4075" 3 12 0
"4076" 3 13 0
"4077" 3 13 1
"4078" 3 14 1
"4079" 3 14 0
"4080" 3 14 -1
"4081" 2 14 -1
"4082" 3 14 -1
"4083" 3 14 0
"4084" 2 14 0
"4085" 2 15 0
"4086" 2 16 0
"4087" 2 15 0
"4088" 2 14 0
"4089" 3 14 0
"4090" 4 14 0
"4091" 4 14 1
"4092" 4 14 0
"4093" 3 14 0
"4094" 3 15 0
"4095" 3 15 -1
"4096" 4 15 -1
"4097" 4 14 -1
"4098" 4 14 0
"4099" 4 14 1
"4100" 4 14 0
"4101" 4 15 0
"4102" 3 15 0
"4103" 3 16 0
"4104" 4 16 0
"4105" 4 16 -1
"4106" 4 15 -1
"4107" 3 15 -1
"4108" 3 15 0
"4109" 3 15 1
"4110" 3 15 2
"4111" 2 15 2
"4112" 3 15 2
"4113" 3 15 1
"4114" 3 14 1
"4115" 3 14 0
"4116" 3 14 1
"4117" 3 14 2
"4118" 3 14 1
"4119" 4 14 1
"4120" 4 13 1
"4121" 4 13 2
"4122" 4 13 1
"4123" 4 14 1
"4124" 5 14 1
"4125" 4 14 1
"4126" 4 14 0
"4127" 4 14 -1
"4128" 4 13 -1
"4129" 5 13 -1
"4130" 5 12 -1
"4131" 4 12 -1
"4132" 3 12 -1
"4133" 3 12 -2
"4134" 3 13 -2
"4135" 4 13 -2
"4136" 4 14 -2
"4137" 4 15 -2
"4138" 4 15 -3
"4139" 5 15 -3
"4140" 4 15 -3
"4141" 3 15 -3
"4142" 4 15 -3
"4143" 4 15 -4
"4144" 4 15 -3
"4145" 4 16 -3
"4146" 4 15 -3
"4147" 5 15 -3
"4148" 4 15 -3
"4149" 4 15 -2
"4150" 5 15 -2
"4151" 5 15 -3
"4152" 6 15 -3
"4153" 5 15 -3
"4154" 5 15 -4
"4155" 6 15 -4
"4156" 6 14 -4
"4157" 6 14 -3
"4158" 6 14 -2
"4159" 5 14 -2
"4160" 6 14 -2
"4161" 5 14 -2
"4162" 5 13 -2
"4163" 5 12 -2
"4164" 5 11 -2
"4165" 5 11 -1
"4166" 4 11 -1
"4167" 5 11 -1
"4168" 5 10 -1
"4169" 5 11 -1
"4170" 5 10 -1
"4171" 5 9 -1
"4172" 5 8 -1
"4173" 6 8 -1
"4174" 6 9 -1
"4175" 7 9 -1
"4176" 7 10 -1
"4177" 7 10 0
"4178" 7 10 1
"4179" 6 10 1
"4180" 6 11 1
"4181" 5 11 1
"4182" 4 11 1
"4183" 4 11 0
"4184" 4 12 0
"4185" 4 12 1
"4186" 4 12 0
"4187" 4 12 -1
"4188" 5 12 -1
"4189" 6 12 -1
"4190" 6 12 0
"4191" 6 12 1
"4192" 5 12 1
"4193" 4 12 1
"4194" 3 12 1
"4195" 3 12 0
"4196" 3 12 1
"4197" 4 12 1
"4198" 3 12 1
"4199" 4 12 1
"4200" 4 12 2
"4201" 5 12 2
"4202" 5 13 2
"4203" 5 13 3
"4204" 6 13 3
"4205" 6 14 3
"4206" 6 14 4
"4207" 6 14 3
"4208" 5 14 3
"4209" 4 14 3
"4210" 4 13 3
"4211" 3 13 3
"4212" 3 13 4
"4213" 3 13 3
"4214" 3 13 2
"4215" 3 12 2
"4216" 2 12 2
"4217" 2 12 1
"4218" 2 11 1
"4219" 2 11 0
"4220" 2 11 -1
"4221" 3 11 -1
"4222" 3 11 0
"4223" 3 11 -1
"4224" 3 12 -1
"4225" 3 12 0
"4226" 3 12 -1
"4227" 4 12 -1
"4228" 3 12 -1
"4229" 3 12 0
"4230" 3 12 1
"4231" 3 11 1
"4232" 3 11 2
"4233" 4 11 2
"4234" 4 10 2
"4235" 5 10 2
"4236" 5 10 1
"4237" 5 11 1
"4238" 5 10 1
"4239" 5 10 2
"4240" 6 10 2
"4241" 7 10 2
"4242" 8 10 2
"4243" 8 10 1
"4244" 9 10 1
"4245" 9 10 0
"4246" 9 10 1
"4247" 10 10 1
"4248" 10 10 2
"4249" 10 10 1
"4250" 10 11 1
"4251" 10 12 1
"4252" 9 12 1
"4253" 9 13 1
"4254" 8 13 1
"4255" 8 12 1
"4256" 8 11 1
"4257" 8 10 1
"4258" 8 10 0
"4259" 9 10 0
"4260" 9 11 0
"4261" 9 11 -1
"4262" 9 12 -1
"4263" 9 13 -1
"4264" 9 12 -1
"4265" 9 11 -1
"4266" 10 11 -1
"4267" 11 11 -1
"4268" 11 11 0
"4269" 11 11 1
"4270" 11 11 0
"4271" 10 11 0
"4272" 10 12 0
"4273" 10 11 0
"4274" 9 11 0
"4275" 9 11 1
"4276" 9 10 1
"4277" 9 11 1
"4278" 9 12 1
"4279" 9 12 0
"4280" 9 12 1
"4281" 9 12 2
"4282" 10 12 2
"4283" 10 12 3
"4284" 9 12 3
"4285" 8 12 3
"4286" 7 12 3
"4287" 7 12 4
"4288" 7 13 4
"4289" 7 13 3
"4290" 7 13 4
"4291" 7 12 4
"4292" 7 12 3
"4293" 7 12 4
"4294" 7 13 4
"4295" 7 13 5
"4296" 7 12 5
"4297" 7 11 5
"4298" 6 11 5
"4299" 6 11 6
"4300" 6 11 7
"4301" 6 12 7
"4302" 6 11 7
"4303" 7 11 7
"4304" 7 11 8
"4305" 7 10 8
"4306" 6 10 8
"4307" 6 9 8
"4308" 5 9 8
"4309" 6 9 8
"4310" 5 9 8
"4311" 5 9 7
"4312" 5 8 7
"4313" 6 8 7
"4314" 6 7 7
"4315" 6 7 6
"4316" 6 7 7
"4317" 6 7 8
"4318" 6 7 7
"4319" 6 7 6
"4320" 6 7 5
"4321" 6 8 5
"4322" 6 9 5
"4323" 6 8 5
"4324" 7 8 5
"4325" 7 8 4
"4326" 7 9 4
"4327" 6 9 4
"4328" 6 10 4
"4329" 6 10 5
"4330" 6 10 6
"4331" 7 10 6
"4332" 7 10 5
"4333" 7 9 5
"4334" 7 8 5
"4335" 8 8 5
"4336" 9 8 5
"4337" 9 7 5
"4338" 8 7 5
"4339" 8 7 6
"4340" 7 7 6
"4341" 7 8 6
"4342" 7 9 6
"4343" 7 8 6
"4344" 7 7 6
"4345" 7 6 6
"4346" 6 6 6
"4347" 6 6 5
"4348" 6 6 6
"4349" 6 6 7
"4350" 6 6 6
"4351" 6 7 6
"4352" 5 7 6
"4353" 5 7 7
"4354" 5 7 8
"4355" 4 7 8
"4356" 5 7 8
"4357" 6 7 8
"4358" 7 7 8
"4359" 7 6 8
"4360" 7 6 7
"4361" 7 5 7
"4362" 7 5 6
"4363" 7 5 5
"4364" 7 5 4
"4365" 7 5 5
"4366" 6 5 5
"4367" 5 5 5
"4368" 5 5 6
"4369" 5 4 6
"4370" 5 3 6
"4371" 5 3 7
"4372" 4 3 7
"4373" 3 3 7
"4374" 3 3 8
"4375" 3 4 8
"4376" 3 5 8
"4377" 3 5 7
"4378" 3 6 7
"4379" 4 6 7
"4380" 4 5 7
"4381" 3 5 7
"4382" 3 6 7
"4383" 3 7 7
"4384" 3 7 8
"4385" 3 7 7
"4386" 3 7 8
"4387" 2 7 8
"4388" 3 7 8
"4389" 3 7 7
"4390" 3 6 7
"4391" 3 6 6
"4392" 3 7 6
"4393" 4 7 6
"4394" 5 7 6
"4395" 5 8 6
"4396" 5 8 7
"4397" 5 8 6
"4398" 5 8 7
"4399" 5 9 7
"4400" 5 8 7
"4401" 5 7 7
"4402" 5 8 7
"4403" 6 8 7
"4404" 6 9 7
"4405" 7 9 7
"4406" 6 9 7
"4407" 6 10 7
"4408" 6 9 7
"4409" 6 8 7
"4410" 7 8 7
"4411" 7 8 8
"4412" 7 7 8
"4413" 8 7 8
"4414" 8 6 8
"4415" 8 5 8
"4416" 8 5 9
"4417" 8 5 10
"4418" 9 5 10
"4419" 8 5 10
"4420" 9 5 10
"4421" 10 5 10
"4422" 9 5 10
"4423" 10 5 10
"4424" 10 5 9
"4425" 10 4 9
"4426" 10 4 8
"4427" 9 4 8
"4428" 9 3 8
"4429" 9 4 8
"4430" 8 4 8
"4431" 7 4 8
"4432" 7 4 9
"4433" 7 4 8
"4434" 7 4 7
"4435" 7 3 7
"4436" 6 3 7
"4437" 5 3 7
"4438" 5 3 6
"4439" 5 2 6
"4440" 6 2 6
"4441" 6 1 6
"4442" 6 2 6
"4443" 5 2 6
"4444" 5 3 6
"4445" 5 2 6
"4446" 5 2 7
"4447" 5 2 6
"4448" 4 2 6
"4449" 4 2 7
"4450" 5 2 7
"4451" 5 1 7
"4452" 5 2 7
"4453" 6 2 7
"4454" 5 2 7
"4455" 5 3 7
"4456" 5 2 7
"4457" 5 3 7
"4458" 5 2 7
"4459" 4 2 7
"4460" 5 2 7
"4461" 4 2 7
"4462" 5 2 7
"4463" 5 1 7
"4464" 6 1 7
"4465" 5 1 7
"4466" 4 1 7
"4467" 4 1 6
"4468" 4 1 5
"4469" 5 1 5
"4470" 4 1 5
"4471" 4 1 4
"4472" 4 2 4
"4473" 4 2 5
"4474" 3 2 5
"4475" 3 2 6
"4476" 3 2 5
"4477" 3 3 5
"4478" 3 3 4
"4479" 3 3 3
"4480" 2 3 3
"4481" 2 4 3
"4482" 1 4 3
"4483" 2 4 3
"4484" 2 4 2
"4485" 2 5 2
"4486" 3 5 2
"4487" 3 6 2
"4488" 2 6 2
"4489" 2 7 2
"4490" 1 7 2
"4491" 1 6 2
"4492" 0 6 2
"4493" 0 7 2
"4494" 0 8 2
"4495" 0 7 2
"4496" 0 8 2
"4497" 0 7 2
"4498" 0 8 2
"4499" 0 9 2
"4500" 0 9 3
"4501" 0 9 4
"4502" -1 9 4
"4503" 0 9 4
"4504" 0 9 5
"4505" 0 9 6
"4506" 0 9 5
"4507" 0 9 6
"4508" 0 9 5
"4509" 0 9 6
"4510" -1 9 6
"4511" -1 9 7
"4512" -1 9 8
"4513" -1 10 8
"4514" -1 11 8
"4515" -1 11 7
"4516" -1 12 7
"4517" -1 13 7
"4518" -1 13 6
"4519" -1 13 7
"4520" -2 13 7
"4521" -2 13 6
"4522" -2 12 6
"4523" -3 12 6
"4524" -4 12 6
"4525" -4 12 7
"4526" -4 12 6
"4527" -4 12 5
"4528" -3 12 5
"4529" -3 12 4
"4530" -3 12 3
"4531" -3 12 2
"4532" -3 12 1
"4533" -3 11 1
"4534" -2 11 1
"4535" -2 12 1
"4536" -3 12 1
"4537" -3 12 2
"4538" -3 12 3
"4539" -3 12 2
"4540" -2 12 2
"4541" -2 11 2
"4542" -2 10 2
"4543" -1 10 2
"4544" -1 11 2
"4545" -1 11 1
"4546" -1 12 1
"4547" -1 11 1
"4548" 0 11 1
"4549" -1 11 1
"4550" -2 11 1
"4551" -2 11 2
"4552" -2 11 3
"4553" -3 11 3
"4554" -3 11 2
"4555" -3 11 3
"4556" -3 11 2
"4557" -3 12 2
"4558" -3 11 2
"4559" -3 11 3
"4560" -3 11 4
"4561" -3 11 3
"4562" -3 11 2
"4563" -2 11 2
"4564" -1 11 2
"4565" -1 11 3
"4566" 0 11 3
"4567" 0 11 2
"4568" 1 11 2
"4569" 0 11 2
"4570" 0 10 2
"4571" 0 11 2
"4572" 0 10 2
"4573" 1 10 2
"4574" 0 10 2
"4575" 1 10 2
"4576" 2 10 2
"4577" 2 9 2
"4578" 2 10 2
"4579" 2 11 2
"4580" 3 11 2
"4581" 3 12 2
"4582" 3 11 2
"4583" 3 11 3
"4584" 4 11 3
"4585" 4 11 2
"4586" 3 11 2
"4587" 3 11 1
"4588" 3 11 2
"4589" 3 12 2
"4590" 2 12 2
"4591" 2 12 1
"4592" 2 12 0
"4593" 3 12 0
"4594" 3 12 -1
"4595" 4 12 -1
"4596" 5 12 -1
"4597" 5 12 -2
"4598" 5 11 -2
"4599" 4 11 -2
"4600" 4 11 -3
"4601" 5 11 -3
"4602" 6 11 -3
"4603" 6 10 -3
"4604" 5 10 -3
"4605" 5 9 -3
"4606" 5 9 -4
"4607" 5 9 -3
"4608" 5 9 -2
"4609" 4 9 -2
"4610" 5 9 -2
"4611" 5 9 -1
"4612" 5 9 -2
"4613" 6 9 -2
"4614" 7 9 -2
"4615" 7 10 -2
"4616" 7 9 -2
"4617" 8 9 -2
"4618" 9 9 -2
"4619" 9 9 -1
"4620" 9 9 -2
"4621" 8 9 -2
"4622" 8 8 -2
"4623" 8 8 -3
"4624" 8 9 -3
"4625" 8 9 -4
"4626" 8 10 -4
"4627" 7 10 -4
"4628" 7 10 -3
"4629" 7 9 -3
"4630" 7 9 -4
"4631" 7 8 -4
"4632" 7 8 -5
"4633" 7 9 -5
"4634" 7 9 -4
"4635" 8 9 -4
"4636" 9 9 -4
"4637" 9 8 -4
"4638" 10 8 -4
"4639" 10 9 -4
"4640" 10 10 -4
"4641" 9 10 -4
"4642" 9 10 -3
"4643" 8 10 -3
"4644" 9 10 -3
"4645" 9 11 -3
"4646" 9 11 -2
"4647" 8 11 -2
"4648" 8 11 -3
"4649" 8 11 -4
"4650" 8 10 -4
"4651" 8 10 -5
"4652" 9 10 -5
"4653" 10 10 -5
"4654" 10 10 -4
"4655" 10 9 -4
"4656" 10 10 -4
"4657" 10 10 -5
"4658" 10 9 -5
"4659" 10 9 -6
"4660" 9 9 -6
"4661" 9 9 -7
"4662" 9 9 -6
"4663" 9 9 -5
"4664" 8 9 -5
"4665" 8 10 -5
"4666" 7 10 -5
"4667" 6 10 -5
"4668" 6 10 -4
"4669" 6 10 -5
"4670" 5 10 -5
"4671" 5 9 -5
"4672" 5 9 -4
"4673" 5 9 -3
"4674" 4 9 -3
"4675" 4 9 -2
"4676" 4 8 -2
"4677" 3 8 -2
"4678" 3 8 -3
"4679" 2 8 -3
"4680" 2 8 -4
"4681" 2 8 -5
"4682" 2 7 -5
"4683" 3 7 -5
"4684" 2 7 -5
"4685" 2 7 -4
"4686" 2 6 -4
"4687" 2 6 -3
"4688" 1 6 -3
"4689" 1 6 -4
"4690" 1 6 -3
"4691" 1 6 -4
"4692" 1 6 -5
"4693" 1 5 -5
"4694" 2 5 -5
"4695" 2 4 -5
"4696" 3 4 -5
"4697" 2 4 -5
"4698" 2 3 -5
"4699" 3 3 -5
"4700" 3 3 -4
"4701" 3 4 -4
"4702" 4 4 -4
"4703" 5 4 -4
"4704" 5 3 -4
"4705" 5 3 -5
"4706" 5 3 -6
"4707" 5 3 -5
"4708" 5 3 -4
"4709" 5 3 -5
"4710" 5 4 -5
"4711" 4 4 -5
"4712" 4 3 -5
"4713" 4 2 -5
"4714" 4 2 -6
"4715" 4 2 -5
"4716" 4 2 -6
"4717" 4 2 -5
"4718" 4 2 -4
"4719" 3 2 -4
"4720" 3 1 -4
"4721" 3 2 -4
"4722" 3 1 -4
"4723" 3 2 -4
"4724" 4 2 -4
"4725" 3 2 -4
"4726" 2 2 -4
"4727" 2 1 -4
"4728" 2 2 -4
"4729" 1 2 -4
"4730" 1 3 -4
"4731" 1 3 -3
"4732" 2 3 -3
"4733" 2 3 -4
"4734" 2 4 -4
"4735" 3 4 -4
"4736" 4 4 -4
"4737" 4 4 -5
"4738" 4 5 -5
"4739" 4 6 -5
"4740" 5 6 -5
"4741" 5 6 -4
"4742" 5 5 -4
"4743" 5 4 -4
"4744" 6 4 -4
"4745" 6 4 -3
"4746" 5 4 -3
"4747" 6 4 -3
"4748" 5 4 -3
"4749" 5 4 -4
"4750" 5 4 -5
"4751" 4 4 -5
"4752" 5 4 -5
"4753" 5 3 -5
"4754" 6 3 -5
"4755" 6 2 -5
"4756" 6 3 -5
"4757" 7 3 -5
"4758" 6 3 -5
"4759" 5 3 -5
"4760" 5 3 -4
"4761" 5 3 -3
"4762" 5 2 -3
"4763" 6 2 -3
"4764" 6 2 -2
"4765" 7 2 -2
"4766" 6 2 -2
"4767" 5 2 -2
"4768" 5 2 -3
"4769" 5 3 -3
"4770" 6 3 -3
"4771" 7 3 -3
"4772" 7 3 -4
"4773" 7 4 -4
"4774" 7 3 -4
"4775" 6 3 -4
"4776" 5 3 -4
"4777" 6 3 -4
"4778" 7 3 -4
"4779" 7 4 -4
"4780" 7 3 -4
"4781" 6 3 -4
"4782" 6 3 -3
"4783" 6 3 -2
"4784" 5 3 -2
"4785" 5 3 -3
"4786" 5 3 -4
"4787" 5 4 -4
"4788" 5 5 -4
"4789" 5 5 -5
"4790" 5 5 -4
"4791" 5 5 -3
"4792" 6 5 -3
"4793" 6 5 -2
"4794" 7 5 -2
"4795" 7 5 -3
"4796" 7 5 -2
"4797" 7 5 -1
"4798" 7 5 -2
"4799" 6 5 -2
"4800" 5 5 -2
"4801" 4 5 -2
"4802" 4 6 -2
"4803" 4 5 -2
"4804" 4 4 -2
"4805" 4 4 -3
"4806" 4 4 -2
"4807" 4 5 -2
"4808" 4 6 -2
"4809" 4 5 -2
"4810" 4 4 -2
"4811" 5 4 -2
"4812" 5 3 -2
"4813" 5 4 -2
"4814" 5 3 -2
"4815" 4 3 -2
"4816" 5 3 -2
"4817" 6 3 -2
"4818" 6 2 -2
"4819" 6 3 -2
"4820" 7 3 -2
"4821" 7 3 -3
"4822" 8 3 -3
"4823" 8 3 -2
"4824" 8 3 -3
"4825" 8 3 -2
"4826" 8 3 -3
"4827" 7 3 -3
"4828" 6 3 -3
"4829" 5 3 -3
"4830" 5 3 -2
"4831" 4 3 -2
"4832" 4 3 -3
"4833" 4 2 -3
"4834" 4 3 -3
"4835" 4 3 -2
"4836" 4 3 -3
"4837" 3 3 -3
"4838" 3 4 -3
"4839" 3 3 -3
"4840" 3 3 -2
"4841" 3 2 -2
"4842" 2 2 -2
"4843" 2 1 -2
"4844" 2 1 -1
"4845" 2 1 0
"4846" 2 1 1
"4847" 2 2 1
"4848" 2 2 0
"4849" 2 1 0
"4850" 2 0 0
"4851" 2 -1 0
"4852" 2 -1 -1
"4853" 2 -2 -1
"4854" 2 -1 -1
"4855" 2 -1 0
"4856" 2 -1 1
"4857" 2 -1 0
"4858" 3 -1 0
"4859" 3 -1 -1
"4860" 3 0 -1
"4861" 3 0 0
"4862" 3 1 0
"4863" 3 2 0
"4864" 3 2 -1
"4865" 3 1 -1
"4866" 3 1 0
"4867" 3 1 -1
"4868" 4 1 -1
"4869" 4 1 -2
"4870" 4 1 -3
"4871" 4 0 -3
"4872" 5 0 -3
"4873" 5 -1 -3
"4874" 5 0 -3
"4875" 4 0 -3
"4876" 4 0 -4
"4877" 4 0 -5
"4878" 5 0 -5
"4879" 5 0 -4
"4880" 4 0 -4
"4881" 4 1 -4
"4882" 5 1 -4
"4883" 5 0 -4
"4884" 5 -1 -4
"4885" 4 -1 -4
"4886" 3 -1 -4
"4887" 3 -1 -3
"4888" 4 -1 -3
"4889" 5 -1 -3
"4890" 5 -1 -4
"4891" 5 -2 -4
"4892" 4 -2 -4
"4893" 4 -2 -3
"4894" 3 -2 -3
"4895" 3 -2 -4
"4896" 3 -2 -5
"4897" 3 -2 -4
"4898" 3 -2 -5
"4899" 3 -3 -5
"4900" 3 -3 -4
"4901" 3 -2 -4
"4902" 3 -1 -4
"4903" 3 -1 -3
"4904" 3 -1 -4
"4905" 3 -1 -5
"4906" 2 -1 -5
"4907" 2 0 -5
"4908" 2 1 -5
"4909" 2 0 -5
"4910" 1 0 -5
"4911" 1 -1 -5
"4912" 0 -1 -5
"4913" 1 -1 -5
"4914" 1 -2 -5
"4915" 1 -2 -6
"4916" 0 -2 -6
"4917" 0 -3 -6
"4918" 1 -3 -6
"4919" 1 -4 -6
"4920" 1 -4 -7
"4921" 1 -5 -7
"4922" 1 -6 -7
"4923" 1 -7 -7
"4924" 2 -7 -7
"4925" 2 -6 -7
"4926" 2 -6 -6
"4927" 2 -6 -7
"4928" 2 -7 -7
"4929" 2 -6 -7
"4930" 2 -6 -8
"4931" 2 -7 -8
"4932" 2 -7 -7
"4933" 2 -8 -7
"4934" 2 -8 -8
"4935" 1 -8 -8
"4936" 1 -7 -8
"4937" 2 -7 -8
"4938" 2 -8 -8
"4939" 2 -7 -8
"4940" 2 -7 -9
"4941" 2 -6 -9
"4942" 2 -6 -8
"4943" 2 -6 -9
"4944" 2 -7 -9
"4945" 2 -7 -8
"4946" 2 -6 -8
"4947" 2 -5 -8
"4948" 2 -4 -8
"4949" 2 -3 -8
"4950" 1 -3 -8
"4951" 1 -3 -9
"4952" 1 -3 -10
"4953" 2 -3 -10
"4954" 2 -3 -9
"4955" 1 -3 -9
"4956" 1 -3 -8
"4957" 0 -3 -8
"4958" 1 -3 -8
"4959" 1 -3 -9
"4960" 1 -3 -8
"4961" 1 -4 -8
"4962" 1 -5 -8
"4963" 1 -5 -7
"4964" 1 -5 -8
"4965" 1 -5 -7
"4966" 1 -5 -6
"4967" 0 -5 -6
"4968" 1 -5 -6
"4969" 0 -5 -6
"4970" 0 -6 -6
"4971" -1 -6 -6
"4972" -1 -5 -6
"4973" 0 -5 -6
"4974" 0 -6 -6
"4975" 0 -5 -6
"4976" 1 -5 -6
"4977" 2 -5 -6
"4978" 2 -6 -6
"4979" 1 -6 -6
"4980" 1 -7 -6
"4981" 0 -7 -6
"4982" 1 -7 -6
"4983" 1 -8 -6
"4984" 2 -8 -6
"4985" 3 -8 -6
"4986" 4 -8 -6
"4987" 4 -8 -7
"4988" 4 -9 -7
"4989" 4 -10 -7
"4990" 4 -11 -7
"4991" 4 -11 -6
"4992" 3 -11 -6
"4993" 3 -11 -7
"4994" 3 -10 -7
"4995" 3 -11 -7
"4996" 3 -12 -7
"4997" 2 -12 -7
"4998" 1 -12 -7
"4999" 0 -12 -7
"5000" 0 -13 -7
"5001" 0 -13 -6
"5002" 0 -13 -5
"5003" 1 -13 -5
"5004" 1 -13 -4
"5005" 1 -12 -4
"5006" 1 -13 -4
"5007" 2 -13 -4
"5008" 3 -13 -4
"5009" 3 -12 -4
"5010" 2 -12 -4
"5011" 2 -11 -4
"5012" 3 -11 -4
"5013" 3 -12 -4
"5014" 3 -12 -3
"5015" 3 -11 -3
"5016" 2 -11 -3
"5017" 3 -11 -3
"5018" 4 -11 -3
"5019" 4 -10 -3
"5020" 5 -10 -3
"5021" 5 -11 -3
"5022" 5 -12 -3
"5023" 4 -12 -3
"5024" 3 -12 -3
"5025" 3 -13 -3
"5026" 4 -13 -3
"5027" 3 -13 -3
"5028" 2 -13 -3
"5029" 3 -13 -3
"5030" 3 -14 -3
"5031" 4 -14 -3
"5032" 4 -14 -4
"5033" 4 -15 -4
"5034" 5 -15 -4
"5035" 6 -15 -4
"5036" 7 -15 -4
"5037" 7 -16 -4
"5038" 7 -16 -3
"5039" 7 -16 -2
"5040" 7 -16 -1
"5041" 7 -16 -2
"5042" 7 -17 -2
"5043" 8 -17 -2
"5044" 8 -17 -1
"5045" 8 -16 -1
